2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
151-200,201-250,Tongji University,China (Mainland),54.1,59.3,86.4,88.4,,63.4
151-200,201-250,Universidad de Chile,Chile,54.4,78.6,76.4,62.6,,49.6
151-200,151-200,Universidad Nacional Autónoma de México (UNAM),Mexico,57.5,84.6,74.1,60.4,,44.3
151-200,151-200,Universidade Federal do Rio de Janeiro,Brazil,60.3,70.1,77.5,64.1,,46.9
151-200,201-250,Universiti Kebangsaan Malaysia (UKM),Malaysia,57.5,65.6,84.8,68.6,,64.3
151-200,201-250,Universiti Putra Malaysia (UPM),Malaysia,56.2,64.1,87,70.6,,66.4
151-200,201-250,Universiti Teknologi PETRONAS (UTP),Malaysia,56.7,65.8,83.4,67.4,,60.9
151-200,151-200,University College Dublin,Ireland,55.4,69.2,88.5,74.2,,53.7
151-200,151-200,University of Alberta,Canada,58.3,70.3,83.4,73.1,,56.6
151-200,151-200,University of Colorado Boulder,United States,66.6,62.8,79.8,71.7,,57.2
151-200,151-200,University of Florida,United States,58.2,64,87.7,77,,50.1
151-200,201-250,University of Illinois at Chicago (UIC),United States,60.2,67.6,83.8,67.4,,37.6
151-200,137=,University of Lisbon ,Portugal,63.1,57.3,82.4,75.5,,79.3
151-200,151-200,University of Liverpool,United Kingdom,56.9,63,92,76.1,,58
151-200,147=,University of Naples - Federico II,Italy,60.6,65.4,84.4,80,,56
151-200,151-200,University of Southern California,United States,55,68.6,85.2,74.8,,53.7
151-200,151-200,University of Technology Sydney,Australia,55.5,66.5,93.5,81.1,,65.3
151-200,151-200,University of Wollongong,Australia,54.7,61.7,96.4,83.2,,56.6
151-200,151-200,Warsaw University of Technology,Poland,66.1,65.1,76.7,70.2,,60.1
151-200,201-250,Waseda University,Japan,61.2,69.2,75.3,59.8,,55.9
201-250,151-200,Aalborg University,Denmark,54.9,56.5,88.5,77,,92.2
201-250,201-250,Anna University,India,51.2,63.7,76.1,80.8,,84.4
201-250,151-200,Aristotle University of Thessaloniki,Greece,55.3,62.7,87.6,69.4,,56.8
201-250,251-300,Brno University of Technology,Czech Republic,55.2,61.1,74.4,64.1,,93.7
201-250,201-250,Case Western Reserve University,United States,52.6,62.1,93.5,68.6,,28.7
201-250,201-250,Curtin University,Australia,48.1,67.4,91,75.1,,65.8
201-250,201-250,Czech Technical University in Prague,Czech Republic,63.8,63.9,68.2,62.1,,59.9
201-250,201-250,Dalian University of Technology,China (Mainland),54.7,50.7,84.7,87.5,,59.6
201-250,201-250,Hokkaido University,Japan,55.9,66,76.5,62.6,,40.7
201-250,201-250,Indian Institute of Technology Guwahati (IITG),India,62.3,64.4,78.4,64.6,,34.1
201-250,251-300,Institut National des Sciences Appliquées de Toulouse (INSA),France,63.2,56.8,79.2,65.1,,49.3
201-250,201-250,Instituto Politécnico Nacional (IPN),Mexico,51.3,79.5,73.8,56.7,,41.8
201-250,201-250,Keio University,Japan,60.6,67.7,75.1,66.5,,34.9
201-250,201-250,King's College London,United Kingdom,55.7,67.9,81.1,68.2,,52.6
201-250,201-250,Lulea University,Sweden,56.7,57,81.9,68.2,,61.7
201-250,151-200,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russia,60.9,73.5,66.1,54.6,,39.6
201-250,151-200,National Cheng Kung University (NCKU),Taiwan,56.3,69.5,81.5,68.6,,41.8
201-250,201-250,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,59.1,63.4,81,64.6,,43.1
201-250,201-250,National University of Sciences And Technology (NUST) Islamabad,Pakistan,53.6,69.1,82.4,67.8,,41.6
201-250,151-200,Peter the Great St. Petersburg Polytechnic University,Russia,65.5,63.2,67.9,61,,48.2
201-250,201-250,Pontificia Universidad Católica de Chile (UC),Chile,52.7,83.8,70.4,55.3,,36.3
201-250,201-250,Pusan National University,South Korea,56.1,60,81.3,71.7,,43.6
201-250,201-250,Queen Mary University of London,United Kingdom,52,62.7,87.7,71,,54.2
201-250,251-300,Queen's University at Kingston,Canada,52.9,71.3,78.7,61.5,,40.9
201-250,201-250,Queen's University Belfast,United Kingdom,56.6,61.2,85.3,70.6,,51.1
201-250,,Saint Petersburg State University,Russia,55.9,66,71.5,59.8,,55.9
201-250,151-200,Sharif University of Technology,"Iran, Islamic Republic of",62.5,50.3,87.1,80.8,,62.8
201-250,99=,Sungkyunkwan University(SKKU),South Korea,52.1,68.3,90.7,77,,35.7
201-250,151-200,Technion - Israel Institute of Technology,Israel,63.2,54.3,81.1,73.8,,47.4
201-250,201-250,The University of Western Australia,Australia,52.1,68.2,88.3,69.8,,47.5
201-250,201-250,UNESP,Brazil,53.6,68.8,80.6,66.9,,47.9
201-250,201-250,Universidad Carlos III de Madrid (UC3M),Spain,56.9,65.9,81.1,66,,51.2
201-250,251-300,Universidad de los Andes,Colombia,58.8,77.3,57.4,49.9,,27.9
201-250,201-250,Universidad de Sevilla,Spain,58.1,53.3,83.8,68.2,,62.2
201-250,201-250,Universidad Nacional de Colombia,Colombia,58.1,77.2,68.5,52.4,,38.2
201-250,201-250,Universidade Federal de Santa Catarina ,Brazil,60.8,57,81.7,68.6,,55
201-250,201-250,Universitat de Barcelona,Spain,58.5,68.6,72.9,58.6,,33.5
201-250,201-250,Université catholique de Louvain (UCLouvain),Belgium,59.8,64.8,75.8,61,,41.6
201-250,201-250,Université Grenoble Alpes,France,53.2,54.9,83,72.8,,81.2
201-250,201-250,Universiti Sains Malaysia (USM),Malaysia,54.6,67.6,81.1,71,,58.7
